dataset,assay,seed,task_type,start_state,budget,horizon,beam_width,tasks,valley_required_tasks,random_mean_terminal,greedy_mean_terminal,beam_mean_terminal,lookahead_mean_terminal,oracle_mean_terminal,random_mean_regret,greedy_mean_regret,beam_mean_regret,lookahead_mean_regret,oracle_mean_regret,random_valley_success,greedy_valley_success,beam_valley_success,lookahead_valley_success,oracle_valley_success,code_version,phase,task_id,method,surrogate,initial_observation_count,initial_observation_nodes,requested_budget,actual_budget,candidate_pool_size,budget_fraction,fraction_of_pool_queried,best_fitness_discovered,terminal_fitness,normalized_regret,normalized_regret_na_reason,top1_reached,top5_reached,queries_to_threshold,queries_to_threshold_na_reason,auc_best_fitness,valley_crossing_success,valley_crossing_success_na_reason,valley_required,surrogate_R2,surrogate_spearman,runtime,ridge_alpha,queried_nodes,planning_semantics,reference_semantics,calibration_best_fitness,top1_threshold,top5_threshold,calibration_top1_reached,calibration_top5_reached,policy_top1_reached,policy_top5_reached,queries_to_top1_after_calibration,queries_to_top1_na_reason,queries_to_top5_after_calibration,queries_to_top5_na_reason,auc_best_fitness_raw,normalized_auc_best_fitness,normalized_auc_na_reason,target_fitness_reached,target_fitness_reached_na_reason,strict_downhill_target_path_observed,strict_downhill_target_path_na_reason,surrogate_in_sample_R2,surrogate_in_sample_spearman,surrogate_diagnostic_scope
ProteinGym,GCN4_YEAST_Staller_2018,1,closed_pool_partial_observation,3,,3,4,,,,,,,,,,,,,,,,,,phase06-smoke-v3,06_partial_observation_smoke,GCN4_YEAST_Staller_2018:s1:t001,SURROGATE_BEAM,binary_mutation_features_kernel_ridge,5,"[3,42,101,108,127]",10,10,57,0.19230769230769232,0.17543859649122806,1.81087231,1.469760568,0.13445311272284066,,,,,,,,,True,,,0.08319781720638275,1.0,"[285,719,284,715,1331,1332,716,282,1631,286]",static_surrogate_graph_search,not_applicable,1.81087231,1.82089623732,1.7764452769999999,False,True,False,False,,top1_threshold_not_reached,,threshold_reached_during_calibration,18.1087231,0.0,,True,,True,,0.3238682980052553,0.6571428571428571,observed_training_set_in_sample
ProteinGym,GCN4_YEAST_Staller_2018,1,closed_pool_partial_observation,3,,3,4,,,,,,,,,,,,,,,,,,phase06-smoke-v3,06_partial_observation_smoke,GCN4_YEAST_Staller_2018:s1:t001,SURROGATE_BEAM,binary_mutation_features_kernel_ridge,5,"[3,42,101,108,127]",20,20,57,0.38461538461538464,0.3508771929824561,1.833653963,1.630957699,0.0,,,,,,,,,True,,,0.09012884274125099,1.0,"[285,719,284,715,1331,1332,716,282,1631,286,1333,281,1334,102,718,775,309,111,150,128]",static_surrogate_graph_search,not_applicable,1.81087231,1.82089623732,1.7764452769999999,False,True,True,False,19,,,threshold_reached_during_calibration,36.2516186795,0.075,,True,,True,,0.2971383895441494,0.5504347826086956,observed_training_set_in_sample
ProteinGym,GCN4_YEAST_Staller_2018,1,closed_pool_partial_observation,3,,3,4,,,,,,,,,,,,,,,,,,phase06-smoke-v3,06_partial_observation_smoke,GCN4_YEAST_Staller_2018:s1:t001,SURROGATE_BEAM,binary_mutation_features_kernel_ridge,5,"[3,42,101,108,127]",50,50,57,0.9615384615384616,0.8771929824561403,1.833653963,1.324059213,0.0,,,,,,,,,True,,,0.2031402327120304,1.0,"[285,719,284,715,1331,1332,716,282,1631,286,1333,281,1334,102,718,775,309,111,150,128,359,826,1367,774,773,333,139,1330,717,713,772,332,714,283,307,138,100,279,308,280,36,41,107,110,38,106,99,1,40,44]",static_surrogate_graph_search,not_applicable,1.81087231,1.82089623732,1.7764452769999999,False,True,True,False,19,,,threshold_reached_during_calibration,91.2612375695,0.63,,True,,True,,-0.1056746418667831,0.2502382313703068,observed_training_set_in_sample
ProteinGym,GCN4_YEAST_Staller_2018,1,closed_pool_partial_observation,3,,3,4,,,,,,,,,,,,,,,,,,phase06-smoke-v3,06_partial_observation_smoke,GCN4_YEAST_Staller_2018:s1:t001,SURROGATE_BEAM,binary_mutation_features_kernel_ridge,5,"[3,42,101,108,127]",100,52,57,1.0,0.9122807017543859,1.833653963,1.273771998,0.0,,,,,,,,,True,,,0.28293538466095924,1.0,"[285,719,284,715,1331,1332,716,282,1631,286,1333,281,1334,102,718,775,309,111,150,128,359,826,1367,774,773,333,139,1330,717,713,772,332,714,283,307,138,100,279,308,280,36,41,107,110,38,106,99,1,40,44,109,45]",static_surrogate_graph_search,not_applicable,1.81087231,1.82089623732,1.7764452769999999,False,True,True,False,19,,,threshold_reached_during_calibration,94.9285454955,0.6442307692307693,,True,,True,,-0.053574203072338955,0.30259740259740264,observed_training_set_in_sample
ProteinGym,GCN4_YEAST_Staller_2018,1,closed_pool_partial_observation,3,,3,4,,,,,,,,,,,,,,,,,,phase06-smoke-v3,06_partial_observation_smoke,GCN4_YEAST_Staller_2018:s1:t001,STATIC_SURROGATE_LOOKAHEAD,binary_mutation_features_kernel_ridge,5,"[3,42,101,108,127]",10,10,57,0.19230769230769232,0.17543859649122806,1.81087231,1.469760568,0.13445311272284066,,,,,,,,,True,,,0.0054202601313591,1.0,"[285,719,284,1332,715,1331,716,282,1631,286]",static_surrogate_graph_search,not_applicable,1.81087231,1.82089623732,1.7764452769999999,False,True,False,False,,top1_threshold_not_reached,,threshold_reached_during_calibration,18.1087231,0.0,,True,,True,,0.3238682980052553,0.6571428571428571,observed_training_set_in_sample
ProteinGym,GCN4_YEAST_Staller_2018,1,closed_pool_partial_observation,3,,3,4,,,,,,,,,,,,,,,,,,phase06-smoke-v3,06_partial_observation_smoke,GCN4_YEAST_Staller_2018:s1:t001,STATIC_SURROGATE_LOOKAHEAD,binary_mutation_features_kernel_ridge,5,"[3,42,101,108,127]",20,20,57,0.38461538461538464,0.3508771929824561,1.833653963,1.630957699,0.0,,,,,,,,,True,,,0.0972675196826458,1.0,"[285,719,284,1332,715,1331,716,282,1631,286,1333,281,1334,102,718,775,309,111,150,128]",static_surrogate_graph_search,not_applicable,1.81087231,1.82089623732,1.7764452769999999,False,True,True,False,19,,,threshold_reached_during_calibration,36.2516186795,0.075,,True,,True,,0.2971383895441494,0.5504347826086956,observed_training_set_in_sample
ProteinGym,GCN4_YEAST_Staller_2018,1,closed_pool_partial_observation,3,,3,4,,,,,,,,,,,,,,,,,,phase06-smoke-v3,06_partial_observation_smoke,GCN4_YEAST_Staller_2018:s1:t001,STATIC_SURROGATE_LOOKAHEAD,binary_mutation_features_kernel_ridge,5,"[3,42,101,108,127]",50,50,57,0.9615384615384616,0.8771929824561403,1.833653963,1.324059213,0.0,,,,,,,,,True,,,0.21550175547599792,1.0,"[285,719,284,1332,715,1331,716,282,1631,286,1333,281,1334,102,718,775,309,111,150,128,359,826,1367,774,773,333,139,1330,717,713,772,332,714,283,307,138,100,279,308,280,36,41,107,110,38,106,99,1,40,44]",static_surrogate_graph_search,not_applicable,1.81087231,1.82089623732,1.7764452769999999,False,True,True,False,19,,,threshold_reached_during_calibration,91.2612375695,0.63,,True,,True,,-0.1056746418667831,0.2502382313703068,observed_training_set_in_sample
ProteinGym,GCN4_YEAST_Staller_2018,1,closed_pool_partial_observation,3,,3,4,,,,,,,,,,,,,,,,,,phase06-smoke-v3,06_partial_observation_smoke,GCN4_YEAST_Staller_2018:s1:t001,STATIC_SURROGATE_LOOKAHEAD,binary_mutation_features_kernel_ridge,5,"[3,42,101,108,127]",100,52,57,1.0,0.9122807017543859,1.833653963,1.273771998,0.0,,,,,,,,,True,,,0.29819826409220695,1.0,"[285,719,284,1332,715,1331,716,282,1631,286,1333,281,1334,102,718,775,309,111,150,128,359,826,1367,774,773,333,139,1330,717,713,772,332,714,283,307,138,100,279,308,280,36,41,107,110,38,106,99,1,40,44,109,45]",static_surrogate_graph_search,not_applicable,1.81087231,1.82089623732,1.7764452769999999,False,True,True,False,19,,,threshold_reached_during_calibration,94.9285454955,0.6442307692307693,,True,,True,,-0.053574203072338955,0.30259740259740264,observed_training_set_in_sample
ProteinGym,GCN4_YEAST_Staller_2018,1,closed_pool_partial_observation,3,,3,4,,,,,,,,,,,,,,,,,,phase06-smoke-v3,06_partial_observation_smoke,GCN4_YEAST_Staller_2018:s1:t001,CLAIRVOYANT_REFERENCE,binary_mutation_features_kernel_ridge,5,"[3,42,101,108,127]",10,10,57,0.19230769230769232,0.17543859649122806,1.833653963,1.772131306,0.0,,,,,,,,,True,,,0.00025241076946258545,1.0,"[333,139,359,150,773,1367,285,36,100,279]",not_applicable,clairvoyant_path_to_global_pool_best_not_finite_budget_optimal,1.81087231,1.82089623732,1.7764452769999999,False,True,True,False,4,,,threshold_reached_during_calibration,18.2568038445,0.65,,True,,True,,,,not_applicable
ProteinGym,GCN4_YEAST_Staller_2018,1,closed_pool_partial_observation,3,,3,4,,,,,,,,,,,,,,,,,,phase06-smoke-v3,06_partial_observation_smoke,GCN4_YEAST_Staller_2018:s1:t001,CLAIRVOYANT_REFERENCE,binary_mutation_features_kernel_ridge,5,"[3,42,101,108,127]",20,20,57,0.38461538461538464,0.3508771929824561,1.833653963,1.696924619,0.0,,,,,,,,,True,,,0.0006665997207164764,1.0,"[333,139,359,150,773,1367,285,36,100,279,138,332,286,716,282,283,718,717,38,107]",not_applicable,clairvoyant_path_to_global_pool_best_not_finite_budget_optimal,1.81087231,1.82089623732,1.7764452769999999,False,True,True,False,4,,,threshold_reached_during_calibration,36.5933434745,0.825,,True,,True,,,,not_applicable
ProteinGym,GCN4_YEAST_Staller_2018,1,closed_pool_partial_observation,3,,3,4,,,,,,,,,,,,,,,,,,phase06-smoke-v3,06_partial_observation_smoke,GCN4_YEAST_Staller_2018:s1:t001,CLAIRVOYANT_REFERENCE,binary_mutation_features_kernel_ridge,5,"[3,42,101,108,127]",50,50,57,0.9615384615384616,0.8771929824561403,1.833653963,1.310074529,0.0,,,,,,,,,True,,,0.0013927072286605835,1.0,"[333,139,359,150,773,1367,285,36,100,279,138,332,286,716,282,283,718,717,38,107,719,1332,99,280,774,309,110,826,128,1,713,1333,41,308,1330,40,102,281,1631,1331,284,715,111,307,106,109,1334,714,44,775]",not_applicable,clairvoyant_path_to_global_pool_best_not_finite_budget_optimal,1.81087231,1.82089623732,1.7764452769999999,False,True,True,False,4,,,threshold_reached_during_calibration,91.6029623645,0.93,,True,,True,,,,not_applicable
ProteinGym,GCN4_YEAST_Staller_2018,1,closed_pool_partial_observation,3,,3,4,,,,,,,,,,,,,,,,,,phase06-smoke-v3,06_partial_observation_smoke,GCN4_YEAST_Staller_2018:s1:t001,CLAIRVOYANT_REFERENCE,binary_mutation_features_kernel_ridge,5,"[3,42,101,108,127]",100,52,57,1.0,0.9122807017543859,1.833653963,1.2593214940000002,0.0,,,,,,,,,True,,,0.0016387887299060822,1.0,"[333,139,359,150,773,1367,285,36,100,279,138,332,286,716,282,283,718,717,38,107,719,1332,99,280,774,309,110,826,128,1,713,1333,41,308,1330,40,102,281,1631,1331,284,715,111,307,106,109,1334,714,44,775,45,772]",not_applicable,clairvoyant_path_to_global_pool_best_not_finite_budget_optimal,1.81087231,1.82089623732,1.7764452769999999,False,True,True,False,4,,,threshold_reached_during_calibration,95.27027029050001,0.9326923076923077,,True,,True,,,,not_applicable
